date,layanan,trx_count,trx_value,month,layanan_Air,layanan_E-Wallet,layanan_Lainnya,layanan_Listrik,layanan_Pajak,layanan_TV_Internet,trx_value_scaled
2024-08-06,Listrik,2049,315568427,8,0.0,0.0,0.0,1.0,0.0,0.0,0.18760395357472923
2024-08-07,Listrik,2013,337490945,8,0.0,0.0,0.0,1.0,0.0,0.0,0.21210889270393476
2024-08-08,Listrik,1979,350412147,8,0.0,0.0,0.0,1.0,0.0,0.0,0.2265521819504606
2024-08-09,Listrik,1858,275473549,8,0.0,0.0,0.0,1.0,0.0,0.0,0.14278599312041826
2024-08-10,Listrik,1769,237277686,8,0.0,0.0,0.0,1.0,0.0,0.0,0.10009074717273678
2024-08-11,Listrik,1837,244601744,8,0.0,0.0,0.0,1.0,0.0,0.0,0.10827756200252828
2024-08-12,Listrik,1922,289231442,8,0.0,0.0,0.0,1.0,0.0,0.0,0.15816453360154012
2024-08-13,Listrik,1818,284143120,8,0.0,0.0,0.0,1.0,0.0,0.0,0.15247681922129427
2024-08-14,Listrik,1743,263390451,8,0.0,0.0,0.0,1.0,0.0,0.0,0.12927953455656963
2024-08-15,Listrik,1807,338820561,8,0.0,0.0,0.0,1.0,0.0,0.0,0.21359513434575791
2024-08-16,Listrik,1798,323272981,8,0.0,0.0,0.0,1.0,0.0,0.0,0.19621608593961895
2024-08-17,Listrik,1692,226845044,8,0.0,0.0,0.0,1.0,0.0,0.0,0.08842916444912849
2024-08-18,Listrik,2094,305590535,8,0.0,0.0,0.0,1.0,0.0,0.0,0.17645068933301275
2024-08-19,Listrik,2508,532480097,8,0.0,0.0,0.0,1.0,0.0,0.0,0.4300673088227128
2024-08-20,Listrik,2989,864951482,8,0.0,0.0,0.0,1.0,0.0,0.0,0.8017030420732295
2024-08-21,Listrik,1973,354203931,8,0.0,0.0,0.0,1.0,0.0,0.0,0.23079062919959023
2024-08-22,Listrik,1723,244398249,8,0.0,0.0,0.0,1.0,0.0,0.0,0.10805009576949345
2024-08-23,Listrik,1822,301078925,8,0.0,0.0,0.0,1.0,0.0,0.0,0.1714076222717967
2024-08-24,Listrik,1441,180958225,8,0.0,0.0,0.0,1.0,0.0,0.0,0.037136985949018625
2024-08-25,Listrik,1657,210127059,8,0.0,0.0,0.0,1.0,0.0,0.0,0.06974184008301454
2024-08-26,Listrik,1629,231553769,8,0.0,0.0,0.0,1.0,0.0,0.0,0.09369256619436447
2024-08-27,Listrik,1458,222942496,8,0.0,0.0,0.0,1.0,0.0,0.0,0.08406690546095918
2024-08-28,Listrik,1518,199179900,8,0.0,0.0,0.0,1.0,0.0,0.0,0.057505131465293985
2024-08-29,Listrik,1617,200309068,8,0.0,0.0,0.0,1.0,0.0,0.0,0.058767312803525595
2024-08-30,Listrik,1584,211472433,8,0.0,0.0,0.0,1.0,0.0,0.0,0.07124569598022562
2024-08-31,Listrik,1655,225414895,8,0.0,0.0,0.0,1.0,0.0,0.0,0.08683054725603531
2024-09-01,Listrik,2208,341404971,9,0.0,0.0,0.0,1.0,0.0,0.0,0.21648398177354475
2024-09-02,Listrik,2272,380322659,9,0.0,0.0,0.0,1.0,0.0,0.0,0.2599860820108173
2024-09-03,Listrik,2171,367384784,9,0.0,0.0,0.0,1.0,0.0,0.0,0.2455241557240527
2024-09-04,Listrik,2642,522390344,9,0.0,0.0,0.0,1.0,0.0,0.0,0.4187890066179333
2024-09-05,Listrik,2334,369960778,9,0.0,0.0,0.0,1.0,0.0,0.0,0.24840359576680685
2024-09-06,Listrik,2148,331708202,9,0.0,0.0,0.0,1.0,0.0,0.0,0.20564495616093184
2024-09-07,Listrik,2038,285978591,9,0.0,0.0,0.0,1.0,0.0,0.0,0.15452850439397484
2024-09-08,Listrik,1981,278669882,9,0.0,0.0,0.0,1.0,0.0,0.0,0.1463588466403319
2024-09-09,Listrik,2057,331275966,9,0.0,0.0,0.0,1.0,0.0,0.0,0.20516180377535956
2024-09-10,Listrik,1901,285072042,9,0.0,0.0,0.0,1.0,0.0,0.0,0.15351516605105994
2024-09-11,Listrik,1892,295842442,9,0.0,0.0,0.0,1.0,0.0,0.0,0.16555429387374868
2024-09-12,Listrik,1835,270498513,9,0.0,0.0,0.0,1.0,0.0,0.0,0.13722490956488845
2024-09-13,Listrik,1891,292533117,9,0.0,0.0,0.0,1.0,0.0,0.0,0.16185513816162847
2024-09-14,Listrik,1726,231465668,9,0.0,0.0,0.0,1.0,0.0,0.0,0.09359408710349446
2024-09-15,Listrik,1676,217202975,9,0.0,0.0,0.0,1.0,0.0,0.0,0.07765128236803726
2024-09-16,Listrik,1839,254170392,9,0.0,0.0,0.0,1.0,0.0,0.0,0.11897337426226937
2024-09-17,Listrik,1886,473861530,9,0.0,0.0,0.0,1.0,0.0,0.0,0.36454361231229115
2024-09-18,Listrik,2001,411664128,9,0.0,0.0,0.0,1.0,0.0,0.0,0.2950195024447694
2024-09-19,Listrik,2281,444687154,9,0.0,0.0,0.0,1.0,0.0,0.0,0.33193256334371224
2024-09-20,Listrik,2861,710589443,9,0.0,0.0,0.0,1.0,0.0,0.0,0.629157517441659
2024-09-21,Listrik,2013,322098444,9,0.0,0.0,0.0,1.0,0.0,0.0,0.19490319123974917
2024-09-22,Listrik,1860,236058404,9,0.0,0.0,0.0,1.0,0.0,0.0,0.09872783661696324
2024-09-23,Listrik,1735,245469013,9,0.0,0.0,0.0,1.0,0.0,0.0,0.10924699325370332
2024-09-24,Listrik,1727,230900115,9,0.0,0.0,0.0,1.0,0.0,0.0,0.09296191328845463
2024-09-25,Listrik,1850,288981402,9,0.0,0.0,0.0,1.0,0.0,0.0,0.15788503947682928
2024-09-26,Listrik,1794,236649559,9,0.0,0.0,0.0,1.0,0.0,0.0,0.09938862828746961
2024-09-27,Listrik,1744,225316279,9,0.0,0.0,0.0,1.0,0.0,0.0,0.08672031452286269
2024-09-28,Listrik,1722,213123974,9,0.0,0.0,0.0,1.0,0.0,0.0,0.07309178463091745
2024-09-29,Listrik,1746,205929166,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06504944514754601
2024-09-30,Listrik,1831,322655031,9,0.0,0.0,0.0,1.0,0.0,0.0,0.1955253428810482
2024-10-01,Listrik,2421,399762777,10,0.0,0.0,0.0,1.0,0.0,0.0,0.2817162002506368
2024-10-02,Listrik,2565,418335836,10,0.0,0.0,0.0,1.0,0.0,0.0,0.3024771219767881
2024-10-03,Listrik,2621,425127194,10,0.0,0.0,0.0,1.0,0.0,0.0,0.31006848599777526
2024-10-04,Listrik,2431,386243557,10,0.0,0.0,0.0,1.0,0.0,0.0,0.2666044478883244
2024-10-05,Listrik,2117,294537418,10,0.0,0.0,0.0,1.0,0.0,0.0,0.1640955411117643
2024-10-06,Listrik,2076,286106927,10,0.0,0.0,0.0,1.0,0.0,0.0,0.15467195807334164
2024-10-07,Listrik,2071,319250278,10,0.0,0.0,0.0,1.0,0.0,0.0,0.19171951797466744
2024-10-08,Listrik,1967,308021854,10,0.0,0.0,0.0,1.0,0.0,0.0,0.1791684120005768
2024-10-09,Listrik,2004,287190107,10,0.0,0.0,0.0,1.0,0.0,0.0,0.155882734133189
2024-10-10,Listrik,1957,337211799,10,0.0,0.0,0.0,1.0,0.0,0.0,0.2117968639607876
2024-10-11,Listrik,2016,292526609,10,0.0,0.0,0.0,1.0,0.0,0.0,0.16184786353451433
2024-10-12,Listrik,1796,239412497,10,0.0,0.0,0.0,1.0,0.0,0.0,0.10247703389433324
2024-10-13,Listrik,1831,227805869,10,0.0,0.0,0.0,1.0,0.0,0.0,0.08950317237736091
2024-10-14,Listrik,1951,287295740,10,0.0,0.0,0.0,1.0,0.0,0.0,0.15600081045248024
2024-10-15,Listrik,1885,310170193,10,0.0,0.0,0.0,1.0,0.0,0.0,0.1815698202887989
2024-10-16,Listrik,1833,290011482,10,0.0,0.0,0.0,1.0,0.0,0.0,0.15903646048139694
2024-10-17,Listrik,2294,619833515,10,0.0,0.0,0.0,1.0,0.0,0.0,0.5277107542890613
2024-10-18,Listrik,2539,1042351173,10,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999
2024-10-19,Listrik,2616,573051929,10,0.0,0.0,0.0,1.0,0.0,0.0,0.47541840733796326
2024-10-20,Listrik,3195,753578785,10,0.0,0.0,0.0,1.0,0.0,0.0,0.6772109029567078
2024-10-21,Listrik,2637,557992582,10,0.0,0.0,0.0,1.0,0.0,0.0,0.45858510463247193
2024-10-22,Listrik,2115,492168802,10,0.0,0.0,0.0,1.0,0.0,0.0,0.38500743795411796
2024-10-23,Listrik,1942,456718186,10,0.0,0.0,0.0,1.0,0.0,0.0,0.34538082265505243
2024-10-24,Listrik,2006,336236799,10,0.0,0.0,0.0,1.0,0.0,0.0,0.2107070112508491
2024-10-25,Listrik,2085,356872900,10,0.0,0.0,0.0,1.0,0.0,0.0,0.2337739964789665
2024-10-26,Listrik,1903,241957618,10,0.0,0.0,0.0,1.0,0.0,0.0,0.10532196417020126
2024-10-27,Listrik,1898,217362791,10,0.0,0.0,0.0,1.0,0.0,0.0,0.07782992431746447
2024-10-28,Listrik,1854,242485646,10,0.0,0.0,0.0,1.0,0.0,0.0,0.10591219262837911
2024-10-29,Listrik,1898,248002097,10,0.0,0.0,0.0,1.0,0.0,0.0,0.11207846859924367
2024-10-30,Listrik,1816,241449311,10,0.0,0.0,0.0,1.0,0.0,0.0,0.10475377979950315
2024-10-31,Listrik,1862,357317153,10,0.0,0.0,0.0,1.0,0.0,0.0,0.23427058143891347
2024-11-01,Listrik,2849,507571681,11,0.0,0.0,0.0,1.0,0.0,0.0,0.4022247399223279
2024-11-02,Listrik,2702,413981175,11,0.0,0.0,0.0,1.0,0.0,0.0,0.29760949213913324
2024-11-03,Listrik,2447,356680549,11,0.0,0.0,0.0,1.0,0.0,0.0,0.23355898698295682
2024-11-04,Listrik,2466,466033187,11,0.0,0.0,0.0,1.0,0.0,0.0,0.35579310889395477
2024-11-05,Listrik,2524,418832146,11,0.0,0.0,0.0,1.0,0.0,0.0,0.30303189612906456
2024-11-06,Listrik,2290,376054577,11,0.0,0.0,0.0,1.0,0.0,0.0,0.2552152299760073
2024-11-07,Listrik,2003,295984375,11,0.0,0.0,0.0,1.0,0.0,0.0,0.16571294624777913
2024-11-08,Listrik,2187,348487956,11,0.0,0.0,0.0,1.0,0.0,0.0,0.2244013257701639
2024-11-09,Listrik,1978,268111702,11,0.0,0.0,0.0,1.0,0.0,0.0,0.13455693783518483
2024-11-10,Listrik,2003,254039118,11,0.0,0.0,0.0,1.0,0.0,0.0,0.11882663649340322
2024-11-11,Listrik,2389,327628693,11,0.0,0.0,0.0,1.0,0.0,0.0,0.20108489058260523
2024-11-12,Listrik,2194,342255915,11,0.0,0.0,0.0,1.0,0.0,0.0,0.21743516497806362
2024-11-13,Listrik,2081,303551738,11,0.0,0.0,0.0,1.0,0.0,0.0,0.17417172683510043
2024-11-14,Listrik,1974,360611319,11,0.0,0.0,0.0,1.0,0.0,0.0,0.23795279245643883
2024-11-15,Listrik,1991,348395446,11,0.0,0.0,0.0,1.0,0.0,0.0,0.22429791830944965
2024-11-16,Listrik,1981,318057884,11,0.0,0.0,0.0,1.0,0.0,0.0,0.19038666276213986
2024-11-17,Listrik,2001,264646609,11,0.0,0.0,0.0,1.0,0.0,0.0,0.13068366501852954
2024-11-18,Listrik,2392,384685288,11,0.0,0.0,0.0,1.0,0.0,0.0,0.264862618460157
2024-11-19,Listrik,2464,482228620,11,0.0,0.0,0.0,1.0,0.0,0.0,0.37389632586182886
2024-11-20,Listrik,3164,917022481,11,0.0,0.0,0.0,1.0,0.0,0.0,0.8599078824520546
2024-11-21,Listrik,2151,443731408,11,0.0,0.0,0.0,1.0,0.0,0.0,0.3308642327097503
2024-11-22,Listrik,1910,268238803,11,0.0,0.0,0.0,1.0,0.0,0.0,0.1346990110344524
2024-11-23,Listrik,1832,250196406,11,0.0,0.0,0.0,1.0,0.0,0.0,0.11453126204549227
2024-11-24,Listrik,1904,220100788,11,0.0,0.0,0.0,1.0,0.0,0.0,0.08089045093310904
2024-11-25,Listrik,2120,1024360806,11,0.0,0.0,0.0,1.0,0.0,0.0,0.9798904100228328
2024-11-26,Listrik,1886,315703562,11,0.0,0.0,0.0,1.0,0.0,0.0,0.1877550071603267
2024-11-27,Listrik,1737,206902930,11,0.0,0.0,0.0,1.0,0.0,0.0,0.06613791625958759
2024-11-28,Listrik,1738,238497254,11,0.0,0.0,0.0,1.0,0.0,0.0,0.10145397741863862
2024-11-29,Listrik,1736,259252336,11,0.0,0.0,0.0,1.0,0.0,0.0,0.12465395932909565
2024-11-30,Listrik,1948,287662724,11,0.0,0.0,0.0,1.0,0.0,0.0,0.15641102430571516
2024-12-01,Listrik,2431,396080464,12,0.0,0.0,0.0,1.0,0.0,0.0,0.27760011942818374
2024-12-02,Listrik,2528,439727269,12,0.0,0.0,0.0,1.0,0.0,0.0,0.326388415540396
2024-12-03,Listrik,2664,578355158,12,0.0,0.0,0.0,1.0,0.0,0.0,0.48134634425803957
2024-12-04,Listrik,2473,510367577,12,0.0,0.0,0.0,1.0,0.0,0.0,0.40534998590418037
2024-12-05,Listrik,2419,374169168,12,0.0,0.0,0.0,1.0,0.0,0.0,0.25310772422422023
2024-12-06,Listrik,2314,348554577,12,0.0,0.0,0.0,1.0,0.0,0.0,0.22447579456748576
2024-12-07,Listrik,2206,306785807,12,0.0,0.0,0.0,1.0,0.0,0.0,0.1777867615671805
2024-12-08,Listrik,2128,270917778,12,0.0,0.0,0.0,1.0,0.0,0.0,0.13769356299712673
2024-12-09,Listrik,2245,677122558,12,0.0,0.0,0.0,1.0,0.0,0.0,0.5917483119950437
2024-12-10,Listrik,2107,318627361,12,0.0,0.0,0.0,1.0,0.0,0.0,0.19102322281516307
2024-12-11,Listrik,1964,288931753,12,0.0,0.0,0.0,1.0,0.0,0.0,0.1578295419412439
2024-12-12,Listrik,2063,405542562,12,0.0,0.0,0.0,1.0,0.0,0.0,0.2881768303481874
2024-12-13,Listrik,2007,320674486,12,0.0,0.0,0.0,1.0,0.0,0.0,0.19331149433191472
2024-12-14,Listrik,2009,294845669,12,0.0,0.0,0.0,1.0,0.0,0.0,0.16444010335555018
2024-12-15,Listrik,1959,256137948,12,0.0,0.0,0.0,1.0,0.0,0.0,0.12117270373771113
2024-12-16,Listrik,2192,528383548,12,0.0,0.0,0.0,1.0,0.0,0.0,0.4254881959724094
2024-12-17,Listrik,2151,352616462,12,0.0,0.0,0.0,1.0,0.0,0.0,0.22901616008000733
2024-12-18,Listrik,2227,391000097,12,0.0,0.0,0.0,1.0,0.0,0.0,0.2719212971282534
2024-12-19,Listrik,2480,506891560,12,0.0,0.0,0.0,1.0,0.0,0.0,0.4014645022659832
2024-12-20,Listrik,3085,700948935,12,0.0,0.0,0.0,1.0,0.0,0.0,0.6183813802427014
2024-12-21,Listrik,2285,365627333,12,0.0,0.0,0.0,1.0,0.0,0.0,0.24355968112412027
2024-12-22,Listrik,2004,250940061,12,0.0,0.0,0.0,1.0,0.0,0.0,0.11536251785780952
2024-12-23,Listrik,1885,287799688,12,0.0,0.0,0.0,1.0,0.0,0.0,0.15656412234321673
2024-12-24,Listrik,2200,344557154,12,0.0,0.0,0.0,1.0,0.0,0.0,0.2200074845271571
2024-12-25,Listrik,1932,243376491,12,0.0,0.0,0.0,1.0,0.0,0.0,0.10690797707697927
2024-12-26,Listrik,1900,235212245,12,0.0,0.0,0.0,1.0,0.0,0.0,0.09778200207420543
2024-12-27,Listrik,1959,253168649,12,0.0,0.0,0.0,1.0,0.0,0.0,0.1178536282897443
2024-12-28,Listrik,1907,228165773,12,0.0,0.0,0.0,1.0,0.0,0.0,0.08990547222322523
2024-12-29,Listrik,1868,224009692,12,0.0,0.0,0.0,1.0,0.0,0.0,0.08525981464314944
2024-12-30,Listrik,1436,187351025,12,0.0,0.0,0.0,1.0,0.0,0.0,0.044282842773731235
2024-12-31,Listrik,1963,272063806,12,0.0,0.0,0.0,1.0,0.0,0.0,0.1389745904037579
2024-01-01,Pajak,16,69446673,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0375045700253703
2024-01-02,Pajak,220,207177527,1,0.0,0.0,0.0,0.0,1.0,0.0,0.11226202765321407
2024-01-03,Pajak,466,488971555,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2652139951766959
2024-01-04,Pajak,363,558656222,1,0.0,0.0,0.0,0.0,1.0,0.0,0.3030373905109244
2024-01-05,Pajak,293,404220678,1,0.0,0.0,0.0,0.0,1.0,0.0,0.21921297280410465
2024-01-06,Pajak,47,83022824,1,0.0,0.0,0.0,0.0,1.0,0.0,0.044873423870796306
2024-01-07,Pajak,17,23820314,1,0.0,0.0,0.0,0.0,1.0,0.0,0.012739526459639645
2024-01-08,Pajak,279,458884207,1,0.0,0.0,0.0,0.0,1.0,0.0,0.24888320524894164
2024-01-09,Pajak,259,413356165,1,0.0,0.0,0.0,0.0,1.0,0.0,0.22417152611643812
2024-01-10,Pajak,281,464205097,1,0.0,0.0,0.0,0.0,1.0,0.0,0.25177127424122003
2024-01-11,Pajak,430,604672438,1,0.0,0.0,0.0,0.0,1.0,0.0,0.3280140403893438
2024-01-12,Pajak,258,407675549,1,0.0,0.0,0.0,0.0,1.0,0.0,0.22108820529480108
2024-01-13,Pajak,38,51448478,1,0.0,0.0,0.0,0.0,1.0,0.0,0.027735522197567173
2024-01-14,Pajak,17,26114286,1,0.0,0.0,0.0,0.0,1.0,0.0,0.013984646994428895
2024-01-15,Pajak,265,342640940,1,0.0,0.0,0.0,0.0,1.0,0.0,0.1857887652240898
2024-01-16,Pajak,257,354368193,1,0.0,0.0,0.0,0.0,1.0,0.0,0.19215407549246658
2024-01-17,Pajak,454,510634584,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2769722390670463
2024-01-18,Pajak,162,242339973,1,0.0,0.0,0.0,0.0,1.0,0.0,0.13134747576156852
2024-01-19,Pajak,153,166691156,1,0.0,0.0,0.0,0.0,1.0,0.0,0.09028686321738139
2024-01-20,Pajak,98,173132895,1,0.0,0.0,0.0,0.0,1.0,0.0,0.09378330585428052
2024-01-21,Pajak,8,19453435,1,0.0,0.0,0.0,0.0,1.0,0.0,0.010369274897789743
2024-01-22,Pajak,386,472436197,1,0.0,0.0,0.0,0.0,1.0,0.0,0.25623894500350647
2024-01-23,Pajak,368,406915283,1,0.0,0.0,0.0,0.0,1.0,0.0,0.22067554864140598
2024-01-24,Pajak,227,453694847,1,0.0,0.0,0.0,0.0,1.0,0.0,0.24606652801904785
2024-01-25,Pajak,206,285374740,1,0.0,0.0,0.0,0.0,1.0,0.0,0.15470585681485546
2024-01-26,Pajak,325,409694541,1,0.0,0.0,0.0,0.0,1.0,0.0,0.22218407237546955
2024-01-27,Pajak,95,185293354,1,0.0,0.0,0.0,0.0,1.0,0.0,0.10038375137556968
2024-01-28,Pajak,19,12921815,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0068240467139060014
2024-01-29,Pajak,245,332304027,1,0.0,0.0,0.0,0.0,1.0,0.0,0.1801781027388328
2024-01-30,Pajak,273,413858732,1,0.0,0.0,0.0,0.0,1.0,0.0,0.22444430908493443
2024-01-31,Pajak,194,340116894,1,0.0,0.0,0.0,0.0,1.0,0.0,0.18441876528278595
2024-02-01,Pajak,238,432792754,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2347213044442289
2024-02-02,Pajak,220,269003660,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1458199733408298
2024-02-03,Pajak,102,193503806,2,0.0,0.0,0.0,0.0,1.0,0.0,0.10484021483070402
2024-02-04,Pajak,11,8387351,2,0.0,0.0,0.0,0.0,1.0,0.0,0.004362833481720692
2024-02-05,Pajak,291,528799169,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2868315999439118
2024-02-06,Pajak,295,562672032,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3052170890838852
2024-02-07,Pajak,311,1638545026,2,0.0,0.0,0.0,0.0,1.0,0.0,0.8891786882902358
2024-02-08,Pajak,7,8162355,2,0.0,0.0,0.0,0.0,1.0,0.0,0.004240710308532248
2024-02-09,Pajak,19,21147418,2,0.0,0.0,0.0,0.0,1.0,0.0,0.011288733818336245
2024-02-10,Pajak,19,10682596,2,0.0,0.0,0.0,0.0,1.0,0.0,0.005608644974569058
2024-02-11,Pajak,16,17656542,2,0.0,0.0,0.0,0.0,1.0,0.0,0.009393958558654367
2024-02-12,Pajak,506,970448893,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5265499315261648
2024-02-13,Pajak,384,600720143,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32586881644413224
2024-02-14,Pajak,7,13722304,2,0.0,0.0,0.0,0.0,1.0,0.0,0.007258535579407808
2024-02-15,Pajak,278,466511833,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2530233228110969
2024-02-16,Pajak,328,546341002,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2963529439211459
2024-02-17,Pajak,164,261219639,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14159496780879596
2024-02-18,Pajak,5,997133,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0003515760695251052
2024-02-19,Pajak,360,600608557,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3258082498722669
2024-02-20,Pajak,269,378747316,2,0.0,0.0,0.0,0.0,1.0,0.0,0.2053865590046685
2024-02-21,Pajak,257,435027977,2,0.0,0.0,0.0,0.0,1.0,0.0,0.23593453723745095
2024-02-22,Pajak,366,769564511,2,0.0,0.0,0.0,0.0,1.0,0.0,0.41751404567112926
2024-02-23,Pajak,245,586692643,2,0.0,0.0,0.0,0.0,1.0,0.0,0.31825497970080835
2024-02-24,Pajak,129,224491679,2,0.0,0.0,0.0,0.0,1.0,0.0,0.12165979109481768
2024-02-25,Pajak,9,9093110,2,0.0,0.0,0.0,0.0,1.0,0.0,0.004745904863373269
2024-02-26,Pajak,305,473467183,2,0.0,0.0,0.0,0.0,1.0,0.0,0.25679854287117015
2024-02-27,Pajak,321,367192450,2,0.0,0.0,0.0,0.0,1.0,0.0,0.19911481683286428
2024-02-28,Pajak,270,589961341,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3200291613393918
2024-02-29,Pajak,363,475106544,2,0.0,0.0,0.0,0.0,1.0,0.0,0.25768835410035373
2024-03-01,Pajak,260,564334611,3,0.0,0.0,0.0,0.0,1.0,0.0,0.30611950256304243
2024-03-02,Pajak,171,280276865,3,0.0,0.0,0.0,0.0,1.0,0.0,0.15193883574995634
2024-03-03,Pajak,27,16995100,3,0.0,0.0,0.0,0.0,1.0,0.0,0.009034941527595543
2024-03-04,Pajak,475,959592501,3,0.0,0.0,0.0,0.0,1.0,0.0,0.5206573065887542
2024-03-05,Pajak,381,707687968,3,0.0,0.0,0.0,0.0,1.0,0.0,0.383928738478596
2024-03-06,Pajak,366,562102867,3,0.0,0.0,0.0,0.0,1.0,0.0,0.304908158099033
2024-03-07,Pajak,353,713238582,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3869414969046311
2024-03-08,Pajak,340,1006388315,3,0.0,0.0,0.0,0.0,1.0,0.0,0.5460571061301515
2024-03-09,Pajak,163,257786186,3,0.0,0.0,0.0,0.0,1.0,0.0,0.13973136056531882
2024-03-10,Pajak,14,6453159,3,0.0,0.0,0.0,0.0,1.0,0.0,0.00331299408637276
2024-03-11,Pajak,13,5035103,3,0.0,0.0,0.0,0.0,1.0,0.0,0.002543302631951737
2024-03-12,Pajak,25,15807200,3,0.0,0.0,0.0,0.0,1.0,0.0,0.008390173987592375
2024-03-13,Pajak,433,1013040051,3,0.0,0.0,0.0,0.0,1.0,0.0,0.549667530793398
2024-03-14,Pajak,373,766943820,3,0.0,0.0,0.0,0.0,1.0,0.0,0.4160915888236013
2024-03-15,Pajak,275,535972910,3,0.0,0.0,0.0,0.0,1.0,0.0,0.290725358119844
2024-03-16,Pajak,123,234301652,3,0.0,0.0,0.0,0.0,1.0,0.0,0.12698444145150387
2024-03-17,Pajak,17,10406966,3,0.0,0.0,0.0,0.0,1.0,0.0,0.005459038713898064
2024-03-18,Pajak,380,625733693,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3394456538043867
2024-03-19,Pajak,347,499140806,3,0.0,0.0,0.0,0.0,1.0,0.0,0.27073365419761075
2024-03-20,Pajak,309,451038900,3,0.0,0.0,0.0,0.0,1.0,0.0,0.24462493494423618
2024-03-21,Pajak,267,355777204,3,0.0,0.0,0.0,0.0,1.0,0.0,0.19291885750804652
2024-03-22,Pajak,282,547351484,3,0.0,0.0,0.0,0.0,1.0,0.0,0.29690141264187786
2024-03-23,Pajak,127,201662368,3,0.0,0.0,0.0,0.0,1.0,0.0,0.10926851346754494
2024-03-24,Pajak,21,23213527,3,0.0,0.0,0.0,0.0,1.0,0.0,0.01241017503166094
2024-03-25,Pajak,321,598376873,3,0.0,0.0,0.0,0.0,1.0,0.0,0.32459693797501593
2024-03-26,Pajak,341,425993893,3,0.0,0.0,0.0,0.0,1.0,0.0,0.23103102337528916
2024-03-27,Pajak,282,415456932,3,0.0,0.0,0.0,0.0,1.0,0.0,0.22531177897502036
2024-03-28,Pajak,295,556622021,3,0.0,0.0,0.0,0.0,1.0,0.0,0.30193326829976014
2024-03-29,Pajak,44,21752069,3,0.0,0.0,0.0,0.0,1.0,0.0,0.011616925869713007
2024-03-30,Pajak,155,233508142,3,0.0,0.0,0.0,0.0,1.0,0.0,0.12655374064279276
2024-03-31,Pajak,31,77807954,3,0.0,0.0,0.0,0.0,1.0,0.0,0.04204290034075479
2024-04-01,Pajak,364,1661616649,4,0.0,0.0,0.0,0.0,1.0,0.0,0.9017014878571947
2024-04-02,Pajak,255,415399441,4,0.0,0.0,0.0,0.0,1.0,0.0,0.22528057404982268
2024-04-03,Pajak,348,622066384,4,0.0,0.0,0.0,0.0,1.0,0.0,0.337455114363052
2024-04-04,Pajak,315,392097727,4,0.0,0.0,0.0,0.0,1.0,0.0,0.2126328858491009
2024-04-05,Pajak,233,441628410,4,0.0,0.0,0.0,0.0,1.0,0.0,0.23951711569385783
2024-04-06,Pajak,181,279916195,4,0.0,0.0,0.0,0.0,1.0,0.0,0.1517430715369309
2024-04-07,Pajak,22,15153198,4,0.0,0.0,0.0,0.0,1.0,0.0,0.00803519523458526
2024-04-08,Pajak,27,33827517,4,0.0,0.0,0.0,0.0,1.0,0.0,0.018171229179247635
2024-04-09,Pajak,23,7676168,4,0.0,0.0,0.0,0.0,1.0,0.0,0.003976818065101386
2024-04-10,Pajak,1,349400,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-04-11,Pajak,1,5500000,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0027956391039147413
2024-04-12,Pajak,8,2901720,4,0.0,0.0,0.0,0.0,1.0,0.0,0.001385346483458951
2024-04-13,Pajak,7,7435437,4,0.0,0.0,0.0,0.0,1.0,0.0,0.003846154259501165
2024-04-14,Pajak,6,19548145,4,0.0,0.0,0.0,0.0,1.0,0.0,0.010420681526052814
2024-04-15,Pajak,14,17915933,4,0.0,0.0,0.0,0.0,1.0,0.0,0.00953475062614234
2024-04-16,Pajak,538,977241662,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5302369059835601
2024-04-17,Pajak,353,790929447,4,0.0,0.0,0.0,0.0,1.0,0.0,0.42911049084921254
2024-04-18,Pajak,449,770392066,4,0.0,0.0,0.0,0.0,1.0,0.0,0.4179632254013821
2024-04-19,Pajak,337,957094897,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5193016588179131
2024-04-20,Pajak,218,269320215,4,0.0,0.0,0.0,0.0,1.0,0.0,0.14599179284468172
